Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max
RP3-439F8.1	NonCoding	0.0547102302051398	369	0.0550581915846016	-29.6429995845257	-26.2746466411294	1.12819783989497	6.03665514679448	0.0619783872645292	7.71004409312234	8.80847811286345	10.5590741665826	40.4969212845244
CTA-211A9.5	NonCoding	0.176867449767157	483	0.100541215653622	-21.9469594894025	-19.4716169369325	1.1271256804449	4.08229289133996	0.0583396237405111	5.42350969447533	6.14085396564182	6.94757443218434	19.5018107000019
AC006369.2	Coding	0.865067681329696	372	0.00798917595515753	-29.9517335290968	-26.4675476249767	1.13163992197117	39.9488392033064	0.0576667985608038	46.1409245457626	52.0800515612636	59.7532478761172	362.034307995896
RP5-857K21.1	NonCoding	0.446320191430071	564	0.228803245436105	-18.14647223146	-16.0966394783855	1.12734538509277	1.0431689116879	0.0291751278195114	2.71661369129682	3.11621797512641	3.68407850616396	13.81876714807
RP1-85F18.5	Coding	0.855448624468866	474	0.0207294673314091	-22.4373927592545	-19.9071518435058	1.127102105597	53.1828519735082	0.157203240703302	24.2447388758525	27.5514376529643	32.3290759452061	258.410423148573
RP11-143M1.4	NonCoding	9.99999999473644e-08	69	0.0664100096246391	-179.389601043276	-161.827913491084	1.10852075623628	0.960331004568735	0.0660903766768973	1.36610821335903	1.52077743420649	1.64170320024774	8.63829159088884
RP5-981O7.2	NonCoding	0.00236379040506018	243	0.141525917297612	-46.4220565129541	-41.5493454252538	1.1172752792572	2.62179875392254	0.102097765120237	1.69778779935578	1.87890183761231	2.16623531843051	6.72699383301141
RP11-305E17.6	NonCoding	0.00303726608118526	279	0.132102272727273	-40.1418669433039	-35.8737797323155	1.11897511895418	1.61422239314101	0.0522065462793275	2.26981381420038	2.52638826140055	2.93972953241479	12.6871312418476
RP11-441O15.3	NonCoding	0.00572482572144595	258	0.0372455608488523	-43.6504545888918	-38.9787512688343	1.11985256499976	4.52903803103376	0.0434064271064963	6.65822455222918	7.42332730562295	8.37945630679588	22.330796737566
RP11-175O19.4	NonCoding	0.000437032663063386	219	0.0623931623931624	-52.1031011053844	-46.7139015570424	1.11536607666481	2.16714455220336	0.04164521871409	3.6549963481502	4.1046980950406	4.75067084394139	12.9393150758381
RP11-135A1.2	NonCoding	4.8172990495865e-05	192	0.327645051194539	-60.1501854871535	-54.1061829133029	1.11170631984029	0.839821122336272	0.0984155548484279	0.665301456837362	0.811360163472965	0.962019422492523	2.10670592445797
AC008063.2	NonCoding	4.02811528654734e-06	168	0.0877742946708464	-69.3316119803607	-62.3435154330605	1.11209019091654	4.84181093480634	0.18132334878331	2.31166221228862	2.65076073319432	3.16951186444521	27.8104879409658
RP11-131J3.1	NonCoding	0.456975155083268	315	0.025208066581306	-34.9687013299069	-31.1224691088247	1.12358377504154	14.6778720730973	0.0773969477455068	11.4530272621993	13.0620804433632	15.0737732442388	324.10255780619
RP11-61L14.6	NonCoding	9.99999999473644e-08	117	0.195325542570952	-102.367223307088	-92.222248216348	1.11000572298933	0.357828730297296	0.0416660613518024	0.701564660393395	0.795097773398644	0.907299278960131	1.92997472522604
AC010883.5	NonCoding	0.00939078699356699	312	0.0816326530612245	-35.5104569135787	-31.6440277565618	1.12218511457395	3.13419311911761	0.056190570529966	4.19314794167802	4.83788713786238	5.70638879876876	13.6736756065257
AC007040.6	NonCoding	0.489278640344725	381	0.0462098241358399	-28.1415747348623	-25.3805380123597	1.10878558686022	3.09613129466092	0.0260224584696951	9.69634328600982	10.9271958866313	12.6550250770678	58.9502800534889
RP11-764K9.1	NonCoding	0.27311500307673	354	0.0294607190412783	-30.4865596770294	-27.3930476712157	1.11293055241401	19.6226819656889	0.10854638072254	11.467224993145	12.9244808595137	15.0846101135851	165.860858694154
RP11-38M15.11	NonCoding	9.99999999473644e-08	90	0.0982532751091703	-135.821713284153	-122.675522037237	1.10716230123664	0.744388648442916	0.0525601914908901	0.771269461625044	0.871465534288935	1.00348218399137	1.82228248358429
AC098617.1	Coding	0.865067681329696	564	0.00296497232166795	-17.9706870876107	-15.9461683718634	1.12695957226437	212.975468320001	0.0742194025011427	174.777132101218	197.310099051134	228.236095320054	3181.40732219399
AC007879.2	Coding	0.865067681329696	279	0.00567453779974373	-40.1707967883079	-35.8462721925604	1.12064084579052	24.3998831686189	0.0331733124278109	47.6604799161139	53.9755498199029	62.4037770459516	759.336939679222
RP11-374M1.4	NonCoding	0.475909390910331	342	0.0186294803355485	-31.9718132132911	-28.2578694668394	1.13143042333075	14.2699780434692	0.0532745058047412	20.4851245734679	22.9946953801814	26.6494164558153	216.402831281398
RP4-564F22.5	Coding	0.628758791087808	720	0.0667470102901641	-14.3304441395033	-12.7138415747964	1.12715295807301	19.6685115562628	0.125022059911406	11.9086812654604	13.6573562855605	15.9835379309355	105.879677544704
RP11-423O2.5	NonCoding	0.314382631677149	447	0.034973789218371	-23.8338382303849	-21.0513062568731	1.13217858975394	7.21353425054184	0.0368093670680011	10.3534180187623	11.6579115149438	13.672801816841	61.270877601899
RP11-462G2.1	NonCoding	2.98864714959324e-05	174	0.0384021187375855	-67.0295037991635	-60.1692506521957	1.11401593127066	2.66121314637353	0.0384931940246558	3.9102992851227	4.30203273474571	4.82287366187394	11.1714779481837
RP11-782C8.3	NonCoding	7.89367445408473e-07	168	0.193548387096774	-69.5223436621159	-62.2388797489241	1.11702434141768	0.599015408758638	0.0447770204840986	0.618489681305638	0.723918342777472	0.792801787715874	2.35886421069527
RP6-159A1.3	NonCoding	0.000316331273464754	261	0.197577592732778	-43.8586895954973	-39.0569851359165	1.12294099103838	1.04424616888979	0.0535489954706846	1.35187570602209	1.59604919271825	1.78475856477268	5.44550187109958
AC093159.1	NonCoding	0.297764146914237	387	0.409957627118644	-27.9983357729747	-24.9303743632092	1.12306118492521	0.581964128902044	0.0420174775035186	0.99006255723244	1.12619177723239	1.25038961577422	4.44276655364439
RP11-431J24.2	NonCoding	0.0222458101077143	312	0.0638167314379219	-35.473495361731	-31.6314724921517	1.12146203027799	6.0280926265327	0.0826238563904598	4.7055981617629	5.22590587299627	6.05349648331895	17.6066152275613
AL773604.8	NonCoding	0.0361266982014746	363	0.169546940681924	-29.9549875293622	-26.5878896771634	1.12664028221431	1.98365114867286	0.0611463601898684	1.98280888376727	2.22377270195977	2.71980992418605	6.3842918156772
RP11-122K13.12	NonCoding	5.62945447335483e-06	168	0.212389380530973	-68.8863003349598	-61.9539647409311	1.11189494688544	1.64147182208083	0.144908075525789	1.00681850748399	1.11914280892217	1.37891281786748	2.67498550075039
AC016912.3	NonCoding	0.102996847595402	405	0.216461785141635	-26.4626641449387	-23.5130691271353	1.1254449175416	1.55869397826172	0.0557427824357245	1.91688371758808	2.25448907869504	2.66692942797569	8.93170614189795
RP11-439E19.1	NonCoding	0.000848344399874801	282	0.126457399103139	-39.4923130974079	-35.1964141932956	1.12205501618772	3.11671096936631	0.098298064103958	2.83184677541843	3.22117188684885	3.75926760987395	10.047617269131
RP4-704D21.2	NonCoding	0.0322675602714368	327	0.193720379146919	-33.4092192118886	-29.7356180555555	1.12354211536715	2.32828748509504	0.0922717635948045	1.699089237201	1.88881004142815	2.16355413911184	5.69709239000612
AC021188.4	NonCoding	0.0753300877018672	375	0.0259174787476674	-28.8179628389385	-25.662386450309	1.1229650404782	20.6139505147063	0.0967900267222498	15.4696127512298	17.2497048902067	20.2188423767726	74.1933151816701
CTA-217C2.1	Coding	0.86506460648155	438	0.0142383460113127	-24.502282701129	-21.5887770337392	1.13495464161016	30.604115999996	0.0667696098605877	30.5754326441502	34.8275511496743	40.5327311687237	711.498678929846
XXbac-B476C20.9	NonCoding	3.36301981496145e-06	171	0.134539732494099	-68.2694506388311	-61.2316861382133	1.11493664382738	2.35913803700921	0.125889050375879	1.33994586724665	1.48688227868372	1.79062726690869	10.137034955812
RP3-508I15.14	NonCoding	0.437690367329329	522	0.0519972108775775	-20.0197860653973	-17.806185977821	1.12431635221229	11.9054693403115	0.0832282174561748	12.1575994504873	13.7978703981151	15.9970996564257	45.5779180717049
AP000704.5	NonCoding	0.134192122688014	474	0.0891480157983826	-22.4450496956954	-19.8576932218262	1.13029491618016	4.34031458430905	0.0563565129735787	5.91194275825772	6.70960621850842	7.76803575155858	65.8536619944662
RP11-497D6.3	NonCoding	0.000153516242772378	216	0.0553704178415791	-52.9894547176298	-47.3742427940089	1.11852879523662	2.33789559911581	0.0402468177752431	3.7834853385019	4.33758071128798	5.1170377363101	12.8520245227902
RP3-323P24.3	NonCoding	0.00946702110326547	267	0.0478323181655321	-42.0490228132595	-37.5822445916193	1.11885341788862	18.9336388127859	0.223388157836086	5.30868852253521	5.88576592124066	6.6798362899713	25.8953668038927
RP11-327I22.4	NonCoding	0.027364011491807	270	0.0252195030823837	-41.5494908327626	-36.9797720298833	1.12357347144235	6.76747598880375	0.041216711433391	8.69074054737173	9.69255022058291	11.5261157166982	69.3136441568276
AC114730.2	NonCoding	9.99999999473644e-08	93	0.141552511415525	-130.623326600745	-117.516509235998	1.11153171116091	1.49376005336819	0.154493783400045	0.831903236376002	0.911934465789962	1.05937125371338	1.70753736835258
RP11-732M18.3	Coding	0.86506755977038	444	0.0147527910685805	-24.2910367606442	-21.6719665529933	1.12085060214755	23.8437992007681	0.0532871835588849	30.4872994286629	34.3239949282328	40.6937413645447	556.494254130813
AP001469.9	NonCoding	9.99999999473644e-08	129	0.0555555555555556	-92.1887705632046	-82.8476028692931	1.11275121271341	0.804230803327216	0.0235193070016258	2.46666478447414	2.6829358625519	3.18474185105349	14.2576016316627
AC004854.4	NonCoding	1.73168690076331e-06	180	0.1561144839549	-64.3444946400447	-57.5533197340873	1.11799797018373	1.75112141170587	0.106130087938031	1.37616940555786	1.50487013263202	1.85438113497396	3.81691281522528
AC017002.2	NonCoding	0.0393912833281594	363	0.126524921575462	-29.784679771655	-26.5260218766133	1.12284759132747	3.89627309896113	0.093866478821363	3.28371051535325	3.70649195693491	4.22022457862787	10.2841173321526
RP11-276E15.4	NonCoding	0.000129217721430486	234	0.15048231511254	-48.5183847538441	-43.2969101479089	1.12059693377883	0.885945787386086	0.0384125125381966	1.54648599931216	1.82404947698991	2.06241992071997	5.87996939346568
AC133528.2	NonCoding	0.0151837037125659	291	0.075077399380805	-38.3262128184923	-34.3021499223787	1.11731226483528	2.260460012852	0.0400396844601803	4.41646106866969	5.03407274192842	5.91626948356396	18.3100882798046
RP11-611D20.2	NonCoding	0.00417438297600281	270	0.083384805435454	-41.674523747766	-37.3164757229209	1.11678616322731	3.72438380090738	0.0852916663596678	4.29602969364904	4.83393513273611	5.83437647357415	20.3300332790668
RP4-756G23.5	NonCoding	0.0555801371212755	207	0.02433576299083	-55.4217915507272	-49.8656565112285	1.11142207740206	9.23982053066465	0.0750410029174881	9.51510906189471	10.9010852395318	13.0124190490287	45.1132326999012
AP000705.7	Coding	0.865067681329696	621	0.00294477480297038	-16.2254657207563	-14.2552886624299	1.13820674592994	76.852306838521	0.0239635051386891	180.182495956495	202.94076566585	235.993256372623	2896.11656737556
AC091177.1	NonCoding	0.09933574054218	336	0.49266862170088	-32.6563225487296	-29.1300577209845	1.12105244903806	0.763164064529814	0.0790383119533294	0.794434038512276	0.811497532344964	1.0822907943777	3.1015390056585
RP11-206L10.2	NonCoding	0.0751615165906645	330	0.0239651416122004	-33.2369173676709	-29.6473244982918	1.12107645226422	26.2804788459004	0.129442635128348	14.9101267990706	16.8364695389205	19.7683718605784	85.7323064502709
RP4-742J24.2	NonCoding	0.0184433844483116	252	0.0271727409963338	-44.7232045926881	-39.844884894176	1.12243277177154	18.1371073612663	0.128448674386556	7.98309091512142	9.06154942126237	10.8566183874378	39.2093158841104
AC009784.3	Coding	0.865056615965694	615	0.0191469489414695	-16.4592254592518	-14.4652733107103	1.13784407011966	40.2238288749994	0.0821204506145697	28.6681724245502	32.3328808863798	37.4211842609703	348.233719393567
AP001092.4	NonCoding	0.215106728406035	354	0.0266506060377927	-31.148046318512	-27.8297902193741	1.1192339601909	34.7269377348059	0.182950121741502	15.8607003302621	17.8812314737909	20.9175423370201	210.245415754712
LAMTOR5-AS1	NonCoding	0.164738239767837	372	0.0418588950151907	-29.2261476314828	-25.8409241069779	1.1310024173474	7.79401005447052	0.0593406273623533	9.12869677240683	10.3950475553053	12.1210945610581	38.2269822483968
AP001476.4	NonCoding	0.34723281868221	321	0.629411764705882	-35.8130535282391	-32.2291210864274	1.1112016809953	0.289921145972749	0.0375025297288545	0.56564537981267	0.632852665842156	0.78195365008112	1.16840212420965
RP11-120D5.1	Coding	0.865067681329696	1059	0.00749872542910553	-8.77187877963698	-7.58853977717923	1.15593764244557	156.065375225441	0.0734827226718206	130.834178695968	147.502254360498	171.311036692536	3601.35080713337
RP11-220I1.1	NonCoding	0.0487407374604192	225	0.0214163335237007	-50.6028536316705	-45.2156317821646	1.11914511944586	12.7156231642653	0.0810567662487036	10.2566357530868	11.6789718588022	13.5889874250414	58.3728247986905
RP11-459O1.2	Coding	0.865067681329696	924	0.00756855935257691	-10.1053732345186	-8.84589971138381	1.14237935814646	191.76020318723	0.104177133855466	115.097026535709	129.332388898391	150.425356876579	1278.97893263404
RP11-312B8.1	NonCoding	4.34115326020112e-07	141	0.148109243697479	-83.5794004286902	-75.3730956289701	1.10887578294669	0.834398307329999	0.0621824008582607	1.17473970832132	1.41429782629745	1.6256675420941	4.52820848300419
RP11-195F19.9	NonCoding	0.129469050470978	312	0.0199565050530894	-35.3449040899128	-31.4639458970346	1.12334620093674	14.5194919589606	0.0640072813503375	17.8345068333817	20.0646250046705	23.6920630087003	183.30790349643
RP1-234P15.4	NonCoding	0.0509401332310825	204	0.0176562229530898	-56.2590187502544	-50.3432637018111	1.11750837378131	21.0786412204918	0.120107921745849	10.1487703411255	11.5860964359604	13.6390586835713	40.315160378028
RP1-159A19.4	Coding	0.677005799196663	759	0.1595543409712	-12.861398109843	-11.4070243220815	1.12749808773057	3.05224552473485	0.0450462444631895	6.01286587780868	6.70310493365142	7.75422793383235	34.491948217619
AC102953.4	NonCoding	0.0579132718126953	342	0.0839882121807466	-32.1208905218073	-28.7344284530056	1.11785381687129	4.58733862305567	0.0809622838510808	5.26804952375271	5.94772958897775	6.85459380097566	27.3249608935812
CTA-984G1.5	NonCoding	1.20486964348965e-05	171	0.148825065274151	-68.1476154243404	-61.3034995866479	1.11164315061685	0.865397666450035	0.0510611815393517	1.2704865446876	1.39181802378516	1.58958267177075	4.56887787914907
RP11-222A11.1	Coding	0.865067681329696	474	0.00426531328456119	-22.4059523543915	-19.7457696096855	1.13472165417149	120.876265442527	0.0714416027473175	95.552046733271	108.172946344869	125.722517692904	1158.34455966702
RP11-547D24.3	NonCoding	0.000197479793179411	225	0.501113585746102	-50.7317847896286	-45.4089215431528	1.11722064884138	0.524774840826038	0.0768845286895411	0.483532033773986	0.526953420384254	0.564981787471014	0.893104567469778
RP11-197K6.1	Coding	0.864938651209521	252	0.00762873490146217	-44.795640614484	-39.8507078494395	1.12408644744096	42.2667966964068	0.0834503981949105	27.1895666599574	30.6308202739071	35.7501126396402	355.903552991419
XX-C2158C12.2	NonCoding	0.00235781182148076	252	0.0765492102065614	-44.5497495580442	-39.9601464939489	1.11485451047559	3.63770621841355	0.0782247513758635	3.49261195083647	3.98970971148373	4.59430472721987	81.3817940265318
XXbac-B476C20.13	NonCoding	8.68824963023984e-05	225	0.0740375123395854	-50.8225011472078	-45.4218404153814	1.11890008600351	2.03710717951413	0.0457610175471368	3.19154759267187	3.52274495219154	4.13130080529959	23.7179245544058
RP11-247A12.1	NonCoding	0.136134838663481	333	0.138002486531289	-33.1451986503841	-29.7676743699654	1.11346282005243	4.24920662671859	0.122396345267611	2.93227996370755	3.32281592895269	3.92434185858882	13.321903247871
RP4-594A5.1	Coding	0.865067681326463	363	0.00965348509427439	-29.7105288850215	-26.453562673745	1.12312013513813	35.8432072199803	0.0635624559858474	36.4346016494721	41.0496904819834	48.0633378418441	527.236520992712
RP11-94I2.4	NonCoding	0.000413066503214155	234	0.0573529411764706	-48.5602964461499	-43.3686624138082	1.11970934180088	2.24840215225353	0.0365861719316087	3.92718090539368	4.44357137773909	5.11093348686447	14.7209144747493
RP11-361F15.2	NonCoding	3.97275172792089e-06	174	0.0620985010706638	-66.9598340623544	-59.9362012274101	1.11718515172984	1.5101167572392	0.0348322662123603	2.14939451097413	2.41353694477622	2.8135793552935	5.15374795970117
AC147651.4	NonCoding	0.365652555133987	405	0.0764439411098528	-26.4934630295128	-23.6972666970104	1.11799657607158	11.8743494356059	0.157983732626692	6.3653671808813	7.22033326857905	8.45786710403852	122.627784173032
RP1-167A14.2	Coding	0.865067469201743	396	0.0134510869565217	-26.7655150903379	-23.9963832839211	1.11539788199134	26.5374901073904	0.0610541449323775	30.393777894053	34.2308680166692	39.5641219082397	426.94649556408
RP11-89F3.2	NonCoding	1.16509050209768e-05	204	0.178010471204188	-56.3387646969977	-50.4206879638601	1.11737397826423	0.746988840283174	0.0469163068572244	1.42532603266667	1.68730455229203	1.97749972142694	4.88113858568744
RP4-583P15.10	NonCoding	0.0138472437295489	279	0.675544794188862	-40.1821654963651	-35.9807067827541	1.11676976605765	0.453611020493245	0.078683209997087	0.528807536454378	0.605506734888027	0.650552097096749	1.22426121457092
RP11-353N4.1	NonCoding	4.95852503612504e-07	147	0.14540059347181	-80.2514884023827	-72.0989727197649	1.1130739506415	1.22333549565303	0.0792422191083934	0.814140582242944	0.910020594312977	1.05939218875451	2.75010759249118
RP11-98O2.1	Coding	0.864914667170323	405	0.0145988032585971	-26.4535450620282	-23.6536714519382	1.11836951467679	15.4593673507897	0.037408659688337	27.4944937813956	30.8576611079789	36.4073326488846	183.18332107789
CTB-118N6.3	Coding	0.786912687294454	354	0.0147064932906817	-31.1079903077445	-27.6949358868946	1.12323749131569	20.6779385662027	0.0572771719598843	22.5446823374665	25.5680980342807	29.7409640843346	192.974240621925
RP11-400D2.2	NonCoding	0.151122904626036	423	0.0191854136429608	-25.1608699007664	-22.2276225525868	1.13196406143932	23.883405412215	0.0710804216104238	18.9821102929245	21.2415226827779	24.5428393763793	134.530787921613
RP13-16H11.2	NonCoding	0.420355632437024	519	0.0434164296469801	-19.9041552067521	-17.6750659856169	1.12611490236863	10.8477407280842	0.0605526976323827	11.5893334358432	13.4420901893344	15.8382053045944	57.4048165358381
RP11-1000B6.5	NonCoding	0.000830235490011044	234	0.169688179840464	-48.2761655090741	-43.1791916093539	1.11804236507791	1.77802502098043	0.0859127145153662	1.33870942821889	1.55999960019812	1.8141865272545	3.66689106573012
RP11-661A12.12	NonCoding	0.0029385551932879	255	0.151245551601424	-44.369098566166	-39.8137597760719	1.11441619218368	1.55203896133885	0.0669033641374543	2.1628989994816	2.34606201522924	2.61328817861314	10.9455701169594
AC002117.1	NonCoding	0.172625356390456	330	0.0373387644263408	-33.5670941446281	-29.9042212569796	1.12248681736842	3.56238064145143	0.0272451856210635	9.36560528745234	10.6970416714427	12.5022081254381	42.8343531696894
RP3-330M21.5	Coding	0.549648225263021	645	0.0641153081510934	-15.6669970260035	-13.8456177053626	1.1315491557979	21.0931589871653	0.143888522616572	11.3933654280521	12.6621508454527	14.4649246159638	115.036874328415
AC006160.5	Coding	0.864934721407666	411	0.0151632540121749	-26.0055111427347	-23.0493491850762	1.12825359770126	17.774001357979	0.0442048764924044	27.4352841509925	31.1436894089548	36.3697474593564	207.775297736187
RP11-85F14.5	NonCoding	0.144673387281979	366	0.0186753750382692	-30.3252807083878	-26.8667148877462	1.12873050669172	31.5989789249379	0.106689272461336	18.4830703906219	20.8972061802315	24.3741790213192	169.453041126787
CTA-392E5.1	Coding	0.865067681329696	639	0.010379948343919	-15.804504086103	-13.8825409529833	1.13844462189083	61.2857362915868	0.0655826577659299	54.0642710395082	60.9215449131139	70.5549152576365	968.773456037083
RP11-445P17.8	NonCoding	0.0513736494643663	339	0.0651421983089931	-32.5922624110979	-29.0359097176093	1.12248118719462	6.69778605916007	0.0843199265976965	4.59234380211902	5.11775217187236	5.90092763497481	32.5038404042922
RP11-531A24.5	NonCoding	0.447380576571252	531	0.048787210584344	-19.6771827713446	-17.3385206948514	1.13488244572028	20.1361314899994	0.123042964994302	10.1393533274572	11.4848645397032	13.1960357480471	66.6585364823379
RP11-909N17.2	NonCoding	0.0290286440751186	297	0.068973525313516	-37.4806121531094	-33.5756670120568	1.1163028314419	4.27074625770262	0.0689499992119297	5.01751637111906	5.66669946292592	6.26469665591342	15.273998281929
RP11-798M19.3	NonCoding	0.000770286749679605	213	0.0284417145146214	-53.93254784251	-48.0988214591227	1.12128626453655	5.92135163283493	0.0520164375171652	6.44812050748195	7.30510907230518	8.59518355669048	22.4513398980634
RP11-736K20.5	Coding	0.865066093350848	327	0.0109397477501589	-33.7210498505602	-30.0748941481311	1.12123586152857	48.6944212984219	0.109661752004461	29.698967013828	33.5870761020525	38.9917494962568	306.328163507939
RP11-18H7.1	NonCoding	4.99378817120366e-06	186	0.0588980367321089	-62.6489147450546	-56.0021115862185	1.11868843817796	4.34205554088893	0.09351546261936	3.28541074492133	3.69233957833957	4.34775577122371	16.8420605140332
RP11-327I22.5	Coding	0.594220255698238	267	0.0177656530707299	-41.993269066932	-37.3780289003134	1.12347468024404	7.26407345450527	0.0323160325626899	14.2819380039612	16.0113291853732	18.7792971414873	321.156663342082
RP11-263K19.6	NonCoding	0.0561399621189264	351	0.131509928812289	-31.2351226105199	-27.9620684645813	1.11705336284705	3.64948853642387	0.0949702012218724	3.13003210134927	3.64463564848424	4.22344772742343	27.0034143257959
XX-C2158C12.1	NonCoding	3.90472580824586e-07	168	0.102564102564103	-69.371108510005	-62.0296005334087	1.11835491303289	2.12305167000004	0.088626650695641	1.81690267086147	2.10273517002908	2.43186501085674	7.36467145675166
CTD-2026D20.2	Coding	0.781702554997379	669	0.0470960929250264	-15.8501120112639	-14.1633229943776	1.1190955694194	3.00630049000002	0.0140637476596964	12.9185826185972	14.4601358640385	16.9114820690766	243.552927221011
AC079922.3	NonCoding	0.00262054233571696	234	0.0606374708473698	-48.303075774683	-43.3471766206701	1.11433037951657	2.70877481969257	0.0486587449070701	4.31177965392753	4.86582891334315	5.76673543652537	17.7005186886743
RP11-274H2.2	Coding	0.86505879302932	300	0.00730175728958769	-37.1254730623438	-33.2769174836483	1.11565240622382	22.7482732500366	0.0361372683311503	33.4558868662005	37.5746712504722	43.8315216473915	971.802623909427
RP11-310P5.1	Coding	0.547233279186711	606	0.0631842352205192	-18.3636586015036	-16.377953897816	1.12124253835837	7.36172058999998	0.0546471622417793	12.0070581941431	13.7012425597328	16.0821470471437	171.785695812631
AC007038.7	Coding	0.865043010629001	588	0.0174875089221984	-17.564136733395	-15.6302562836393	1.12372672684708	18.0480117672502	0.0354738042794638	29.9741152019554	33.6304294921537	39.6123414251255	772.857021439034
RP11-597D13.8	NonCoding	3.55528489290879e-05	195	0.145739910313901	-58.9620806447273	-52.85473008529	1.11554974454665	1.15849080999999	0.0581426562501586	1.3316602117683	1.53499564259472	1.90947633635441	5.06214486745633
CTC-480C2.1	NonCoding	0.0763356358938785	333	0.229181004817619	-32.874824322784	-29.2650901577602	1.12334608045164	1.7563928348674	0.0801244036742308	1.31309313818974	1.46171108425488	1.69078674719916	4.20493310489512
RP5-884M6.1	NonCoding	0.34893280239832	381	0.0185365379001654	-28.5087474395004	-25.2567537003362	1.12875739209196	13.1216848587902	0.0427474787742931	19.5854239991536	22.0956029659808	25.9549598013752	224.444307351819
RP11-30L15.4	NonCoding	0.205632153384779	405	0.135906040268456	-26.8901879185343	-24.1313557262658	1.1143256194788	31.9131209566831	0.739287017370594	2.89977070789859	3.26481362208799	3.8115829976216	31.9131209566831
RP11-53O19.1	Coding	0.865067681329696	390	0.00613168983082825	-27.7932172768007	-24.5398698243647	1.13257394907637	31.1777282250165	0.0323899353083166	58.0862468468688	65.6057127348548	76.2000422230177	414.615155903626
RP11-34P13.13	NonCoding	0.000214471276634431	222	0.0771101076762765	-51.491441844787	-46.0965478655714	1.1170346637442	3.9592902218453	0.0920293512951164	2.9576979717128	3.28237557195045	4.05247661228762	12.2545121930112
RP13-317D12.3	NonCoding	0.000760295418741341	231	0.238144329896907	-49.4383983988542	-44.3459671365094	1.11483414594768	1.11342529483328	0.0797054220694734	1.15916900039192	1.2984957004596	1.53112917070633	5.53606716520377
AP000487.5	NonCoding	0.152662240754004	375	0.0217871252614455	-28.9962766028819	-25.6666439051052	1.12972606430693	17.6865979864259	0.0706483218451057	18.9151482605351	21.4763268454941	24.7214697496759	104.639964611944
RP11-395I14.2	NonCoding	0.00113109801344746	231	0.217924528301887	-49.2137373521949	-44.0813784724408	1.11642918297037	0.877003350712661	0.0546554145524228	0.936807453118187	1.06342276109657	1.26919439315386	3.05797863299927
RP11-403D15.2	NonCoding	0.0432539584794631	246	0.0191023450846405	-45.9127292347207	-40.8270700725709	1.12456586164792	17.3340550602588	0.0885232165584143	11.0742091612217	12.717226544397	14.2528720967252	91.0817847460765
CTC-806A22.1	Coding	0.865067681329595	633	0.0144722101556963	-16.070680661861	-14.0760304334379	1.14170545011645	31.0642336642487	0.0471355677470667	39.7027637797965	44.6052806460506	51.825365426368	701.690019447122
RP11-967K21.1	Coding	0.85038082749384	390	0.0144076249584395	-27.9496816568155	-24.7202872069484	1.13063741625783	32.6942472277358	0.0792784335034426	23.894536940889	27.0905904558429	31.9126334040308	254.875225837099
RP11-384C4.2	NonCoding	0.387543562215492	486	0.519230769230769	-21.62355280784	-19.1130325281907	1.13135122728151	0.433019290612183	0.0313523871387828	1.00544641747429	1.19964837783838	1.46369308654748	2.90351010640721
RP11-38P22.2	NonCoding	6.8483616456616e-06	198	0.0965853658536585	-58.2832221535142	-51.9715166744417	1.12144547403937	2.63155845448697	0.0848689931814643	1.85431939235375	2.09184553385232	2.45546611789475	7.25912290177328
RP1-1J6.2	Coding	0.865067681329696	666	0.0167863894139887	-14.8528801274063	-13.3842857244189	1.109725272848	11.7169153352634	0.0198687368185478	38.5943778866606	43.9798901959661	51.8788578080109	405.019378127691
RP11-33B1.3	NonCoding	8.75931512229755e-05	210	0.226293103448276	-54.4756204132133	-48.7678351062272	1.1170399566549	0.693846858722011	0.0495885828681019	0.860998410000002	0.999679884757709	1.12126643572379	2.50249528010526
RP11-614F17.2	NonCoding	5.29629822998423e-07	156	0.11214953271028	-75.1459189259586	-67.3204361363157	1.11624230677587	2.08377190626015	0.100251880267822	1.26591658692215	1.47223264367834	1.6816071510242	3.34639654706394
RP11-326C3.11	Coding	0.908346732568789	612	0.627049180327869	-16.3746618572141	-14.6185190670786	1.12013137459938	1.38339734410983	0.10469357342403	1.41304271454586	1.68066177587663	1.85662353921437	3.9333976287442
RP5-1173A5.1	NonCoding	0.00233688175004532	258	0.0659846547314578	-43.7530224818354	-39.0553419448986	1.1202826630878	12.9134118233877	0.233769319631534	4.53914761681345	5.05906120281464	6.16290155926301	64.8769108371393
RP5-1024G6.2	NonCoding	0.249157328586912	351	0.105722891566265	-31.1453463505125	-27.9361118060853	1.11487763818758	13.6082828696181	0.28530668375991	3.80496723829474	4.2433667554125	4.89100279133873	15.3887580015332
RP11-32B5.7	Coding	0.864449810676503	456	0.0168857618959452	-23.1048564200974	-20.4160599282496	1.13170006853905	9.11329834695158	0.0226614161667133	26.2056709460683	29.5792579702723	34.8183051288682	319.9769849888
RP11-126K1.6	NonCoding	0.496519038707837	387	0.364750235626767	-27.6773705715999	-24.6832061356482	1.12130370825804	1.66534187759636	0.108151523476046	1.18324208624152	1.33094655248501	1.49114373491995	7.22141401572762
